time,4-Resp1,4-Resp2,4-Resp3,4-Resp4,4-Resp5,4-Resp6,4-Resp7,4-Resp8,4-Resp9,4-Resp10,4-Resp11,4-Resp12,4-Resp13,4-Resp14,4-Resp15,4-Resp16,4-Resp17,4-Resp18,4-Resp19,4-Resp20,4-Resp21,4-Resp22,4-Resp23,4-Resp25,4-Resp26,4-Resp27,4-Resp28,4-Resp29,4-Resp30
528,93,66,49,73,75,78,77,80,82,61,36,-1,76,92,73,88,-1,94,48,39,35,77,72,70,53,100,99,65,81
529,93,66,49,73,75,78,77,80,77,61,36,-1,76,92,73,88,-1,94,48,39,33,77,72,70,53,100,99,65,81
530,-1,68,49,73,76,78,78,80,78,61,36,-1,76,92,73,88,-1,94,48,40,35,90,72,70,53,100,99,65,81
531,-1,70,49,73,70,78,79,80,80,65,36,-1,76,92,73,88,-1,94,48,40,35,97,72,70,53,100,99,65,81
532,-1,74,49,73,70,78,79,80,82,68,36,-1,76,92,73,88,-1,94,48,40,36,97,76,81,52,100,99,65,81
533,-1,78,49,73,69,78,80,80,82,70,36,-1,76,92,78,88,-1,94,48,40,38,97,78,81,52,100,99,65,81
534,-1,78,49,82,69,78,80,80,82,70,-1,-1,76,92,84,88,-1,94,47,40,38,97,78,82,52,100,99,65,81
535,-1,80,48,84,69,78,80,80,82,70,-1,100,76,92,84,88,33,94,52,43,38,97,78,82,58,100,99,65,81
536,-1,80,80,84,69,78,80,80,82,70,-1,100,85,92,84,88,33,94,52,48,40,97,78,82,60,100,99,65,81
537,-1,80,91,84,69,78,81,80,82,70,-1,100,85,92,84,88,33,94,52,53,40,95,78,84,60,100,99,65,81
538,-1,80,91,84,64,75,81,80,82,70,-1,100,85,92,84,88,33,94,61,53,40,95,78,84,60,100,99,65,81
539,-1,80,91,84,69,77,82,80,-1,70,-1,100,85,92,84,88,33,94,61,77,40,95,78,84,60,100,99,65,80
540,-1,80,91,84,69,77,83,80,-1,70,-1,100,85,92,84,88,33,94,61,77,44,95,78,84,60,100,99,65,81
541,-1,80,91,84,69,77,83,80,-1,70,-1,100,85,92,84,88,33,94,61,77,44,95,78,84,60,100,99,65,81
542,-1,80,91,84,69,77,84,80,-1,70,-1,-1,85,92,84,88,-1,94,63,78,44,95,79,84,60,100,99,65,81
543,-1,80,91,84,69,77,84,80,-1,70,-1,-1,85,92,84,88,-1,94,63,72,45,95,79,84,60,100,99,65,81
544,-1,64,91,84,69,77,84,80,-1,70,-1,100,85,92,84,88,-1,94,63,72,45,95,80,-1,60,100,99,65,81
545,-1,80,91,84,69,77,84,80,-1,70,-1,100,85,92,84,88,-1,94,63,72,44,95,80,-1,60,100,99,65,81
546,-1,80,91,84,69,77,84,80,-1,76,-1,100,85,92,84,88,-1,94,63,72,44,95,80,-1,60,100,99,65,81
547,-1,80,91,84,69,77,84,80,-1,78,-1,100,85,92,84,88,-1,94,63,72,44,95,80,-1,60,100,99,66,81
548,-1,80,91,83,69,77,84,80,-1,78,-1,100,85,92,84,88,-1,94,63,72,44,95,80,-1,60,100,99,65,81
549,-1,80,91,84,69,77,84,80,82,78,-1,100,85,91,84,88,-1,94,64,71,44,95,80,-1,60,100,99,65,81
550,-1,80,91,86,69,77,84,80,82,78,-1,100,85,89,84,88,-1,94,64,71,41,95,80,-1,60,100,99,65,81
551,-1,80,91,86,82,77,84,80,82,78,-1,100,85,89,84,88,-1,94,64,71,41,94,82,-1,60,100,99,65,81
552,-1,80,91,86,80,77,84,80,82,78,-1,-1,85,89,84,88,-1,94,64,71,39,94,83,-1,60,100,99,65,81
553,-1,82,91,86,80,77,82,80,82,78,-1,-1,85,89,84,88,-1,94,65,71,38,94,84,-1,60,100,99,65,81
554,-1,82,91,86,80,77,80,80,82,78,-1,-1,85,89,84,88,-1,94,65,71,38,92,85,-1,60,100,99,65,81
555,-1,82,91,86,80,77,79,80,82,78,-1,-1,85,89,84,88,51,94,66,71,38,92,85,-1,60,100,99,65,82
556,-1,82,91,86,80,77,79,80,-1,77,-1,-1,85,89,84,88,51,94,66,71,38,92,85,-1,60,100,99,65,78
557,100,82,91,86,80,77,79,80,-1,77,15,-1,85,89,84,88,51,94,66,71,38,92,85,-1,60,100,99,65,75
558,100,82,91,86,80,77,79,80,-1,77,15,-1,85,89,84,88,51,94,66,79,38,92,85,-1,60,100,99,65,75
559,100,82,91,86,80,77,79,80,82,77,15,-1,85,89,84,88,51,94,65,81,38,92,85,84,60,100,99,65,75
560,100,84,91,86,80,77,79,80,82,77,15,-1,85,89,84,88,51,94,65,80,38,92,85,84,60,100,99,65,74
561,100,84,91,86,80,77,79,80,82,77,15,-1,85,89,84,88,51,94,66,80,39,92,85,84,60,100,99,65,74
562,100,84,91,86,80,77,79,80,82,77,15,-1,85,89,84,88,-1,94,66,80,39,92,85,84,60,100,99,65,74
563,100,84,91,86,80,77,78,80,82,78,86,-1,85,89,84,88,-1,94,66,80,39,92,85,84,60,100,99,65,74
564,100,84,91,86,80,77,78,80,16,78,86,-1,85,89,84,88,27,94,65,77,39,92,85,84,60,100,99,65,72
565,100,84,91,86,80,77,78,80,16,78,86,-1,85,89,84,88,27,94,65,77,38,91,85,84,60,100,99,65,72
566,100,84,91,86,80,77,78,80,16,78,86,-1,85,89,84,88,27,94,65,77,38,91,85,84,60,100,99,65,71
567,100,84,91,81,80,77,78,80,16,78,86,-1,85,89,84,88,27,94,66,78,37,91,85,84,60,100,99,65,71
568,100,84,91,74,80,77,80,80,16,78,86,-1,85,89,84,88,27,94,66,76,35,100,85,84,60,100,99,65,71
569,100,84,91,68,79,77,80,80,82,77,86,-1,85,89,84,88,27,94,66,76,34,100,85,84,60,100,99,65,71
570,100,84,91,62,80,77,82,80,82,77,-1,-1,85,89,84,88,27,94,66,65,34,100,85,84,52,100,99,65,71
571,100,84,91,61,80,77,82,80,82,78,-1,-1,85,89,84,88,-1,94,66,60,34,100,85,84,51,100,99,65,71
572,100,84,91,60,80,77,83,80,82,77,-1,-1,85,89,84,88,-1,94,66,60,35,100,85,84,50,100,99,65,71
573,100,84,91,59,80,77,84,80,82,78,-1,-1,85,89,84,88,-1,94,59,60,35,100,85,-1,50,100,99,65,71
574,100,84,91,57,80,77,84,80,18,77,-1,-1,87,89,84,88,-1,94,59,59,35,100,85,-1,50,100,99,65,71
575,100,84,91,56,80,77,84,80,77,77,-1,-1,91,89,84,88,-1,94,51,59,35,100,85,-1,50,100,99,65,71
576,100,84,91,56,80,77,84,80,77,77,-1,-1,91,89,84,88,-1,94,51,60,35,100,85,84,50,100,99,65,71
577,100,84,91,56,80,77,84,80,77,77,-1,-1,91,89,84,88,-1,94,46,60,35,100,85,84,50,100,99,65,71
578,100,84,91,55,80,77,84,80,77,77,-1,-1,91,89,84,88,-1,94,46,60,35,100,85,84,50,100,99,65,71
579,100,84,91,55,80,77,84,80,77,77,-1,-1,91,89,84,88,-1,94,43,60,35,100,84,84,50,100,99,65,71
580,100,84,91,62,80,77,84,80,77,77,-1,-1,91,89,84,88,-1,94,42,60,35,100,84,84,50,100,99,65,71
581,100,84,91,66,80,77,84,80,77,77,-1,-1,91,89,84,88,-1,94,40,60,35,100,84,74,50,100,99,65,71
582,100,84,91,66,80,77,84,80,77,78,-1,100,91,89,84,88,-1,94,40,60,35,100,84,74,49,100,99,65,71
583,100,84,91,66,80,77,84,80,77,77,-1,100,91,89,84,88,-1,94,39,60,35,100,84,74,48,100,99,65,71
584,100,84,91,66,80,77,86,80,77,77,-1,100,91,89,84,88,-1,94,39,60,35,100,84,74,47,100,99,65,71
585,100,84,91,66,80,77,86,80,77,77,-1,100,91,89,84,88,-1,94,39,60,35,100,84,74,47,100,99,65,71
586,15,84,91,66,80,77,85,80,77,77,-1,100,91,89,84,88,-1,94,38,60,35,100,84,74,47,100,99,65,71
587,15,84,91,66,80,77,85,80,77,77,-1,100,91,90,84,88,-1,94,38,60,35,100,84,74,47,100,99,65,71
588,15,84,91,66,77,77,85,80,77,77,-1,100,91,90,84,88,-1,94,38,60,35,100,84,74,47,100,99,65,71
589,100,84,91,67,71,77,85,80,77,77,-1,100,91,89,84,88,-1,94,39,60,37,100,84,74,47,100,99,65,71
590,100,84,91,66,72,77,85,80,77,77,-1,100,91,89,84,88,-1,94,39,59,37,100,84,74,47,100,99,65,71
591,100,84,91,67,72,77,85,80,77,125,-1,100,91,88,84,19,-1,94,39,59,36,99,84,74,47,100,99,65,71
592,100,84,91,66,72,77,85,80,77,77,94,100,91,88,84,88,-1,94,40,59,36,97,84,74,47,100,99,65,71
593,100,82,91,67,73,77,85,80,77,77,94,100,91,90,84,88,-1,94,41,59,36,95,84,74,47,100,99,65,71
594,100,81,91,76,73,77,85,80,77,77,14,100,91,90,84,88,-1,94,47,63,36,95,84,65,47,100,99,65,71
595,100,80,91,78,73,77,86,99,77,77,14,100,91,91,84,88,-1,94,53,63,39,95,84,65,49,100,99,65,71
596,-1,80,91,80,73,77,87,99,77,77,14,100,97,91,83,88,-1,94,57,65,41,92,84,65,52,100,99,65,71
597,-1,80,91,80,73,77,84,80,77,77,14,-1,97,84,78,88,-1,94,60,65,41,91,84,78,54,100,99,65,71
598,-1,80,91,80,73,77,85,80,77,77,14,100,97,80,81,88,-1,94,63,70,43,91,84,78,56,100,99,65,71
599,-1,80,91,80,73,77,86,80,77,77,14,100,97,80,84,88,-1,94,63,72,43,88,84,78,56,100,99,65,71
600,64,80,91,80,73,77,87,80,77,77,14,100,97,79,84,88,-1,94,65,72,43,87,84,78,56,100,99,65,71
601,64,80,91,80,73,77,87,80,77,77,-1,100,97,79,84,88,-1,94,66,72,44,86,84,78,56,100,99,65,71
602,64,80,91,80,73,77,88,80,77,77,-1,100,97,79,84,88,-1,94,65,73,45,85,84,78,57,100,99,65,71
603,64,80,91,82,73,79,88,80,77,77,-1,100,97,79,84,88,-1,94,65,72,46,85,84,78,57,100,99,65,78
604,64,80,91,82,73,79,88,80,77,77,-1,100,97,79,84,88,-1,94,65,73,46,84,84,78,58,100,99,65,79
605,64,80,91,82,73,79,88,80,77,77,124,100,97,79,84,88,-1,94,65,73,46,84,84,78,59,100,99,65,80
606,64,80,91,82,73,79,87,80,77,77,14,100,97,79,84,88,-1,-1,65,73,46,84,84,78,59,100,99,65,80
607,-1,80,91,82,73,79,87,80,77,77,14,100,97,79,84,88,-1,-1,65,73,46,84,84,78,58,100,99,65,80
608,-1,80,91,82,73,79,87,80,77,77,14,100,97,79,84,88,-1,-1,3,72,46,84,84,78,61,100,99,65,80
609,-1,80,91,82,73,92,87,80,77,77,14,100,97,79,84,88,-1,-1,67,73,46,84,84,78,63,100,99,65,80
610,-1,80,91,82,73,92,82,80,77,77,14,100,97,79,84,88,-1,-1,67,69,46,83,84,78,63,100,99,65,80
611,100,80,91,86,73,92,82,80,77,77,14,100,97,79,84,88,-1,-1,67,67,47,83,84,78,63,100,99,65,80
612,100,80,91,86,73,92,82,80,77,77,-1,100,97,79,84,88,-1,-1,67,65,47,83,84,78,63,100,99,65,80
613,100,80,91,86,73,92,82,80,77,77,-1,100,97,79,84,88,-1,-1,67,62,47,83,84,78,63,100,99,65,80
614,100,80,63,86,73,92,79,80,77,77,-1,100,97,79,83,88,-1,-1,67,59,48,82,84,78,63,100,99,65,80
615,100,80,53,86,73,92,79,69,77,77,-1,100,97,79,84,88,-1,-1,67,59,48,81,84,78,63,100,99,65,80
616,100,80,53,86,73,92,79,69,68,77,-1,100,97,82,84,88,-1,-1,69,56,48,77,84,78,63,100,99,65,80
617,100,80,53,86,73,92,79,70,67,56,-1,100,97,66,84,88,-1,-1,68,55,48,74,84,78,64,100,99,65,80
618,100,80,53,86,73,92,77,70,67,49,-1,100,97,51,84,88,-1,-1,68,55,48,72,84,78,64,100,98,65,80
619,100,80,53,86,73,92,72,70,67,49,-1,100,97,51,84,88,-1,-1,47,55,48,71,84,78,65,100,84,61,80
620,100,78,53,93,73,92,66,70,67,49,-1,100,97,51,84,88,-1,-1,47,47,45,69,84,78,65,100,75,64,80
621,100,72,53,93,73,92,66,70,67,48,-1,100,97,50,84,88,-1,-1,47,47,43,68,84,67,65,100,75,65,80
622,100,68,53,92,73,92,62,70,67,48,-1,100,97,51,84,88,-1,94,47,47,42,68,84,61,65,98,75,65,80
623,100,66,53,76,73,92,61,70,67,48,-1,100,97,51,84,88,-1,94,47,47,41,68,84,58,65,98,75,65,80
624,100,66,53,68,73,92,61,70,67,48,-1,100,97,51,84,88,-1,94,47,47,41,68,84,58,65,87,75,65,80
625,100,66,53,59,73,92,61,70,67,48,-1,100,97,51,84,88,-1,94,47,47,40,68,84,58,50,84,75,65,80
626,-1,66,53,54,73,92,61,70,67,48,-1,100,97,51,84,88,-1,94,47,47,40,67,76,58,50,81,75,65,80
627,-1,66,53,54,73,92,61,70,67,48,-1,100,82,51,84,88,-1,94,47,47,39,65,76,58,50,81,75,65,80
628,100,66,53,54,73,92,63,70,67,48,-1,-1,82,51,84,88,-1,94,47,47,39,65,76,58,50,81,75,65,80
629,64,66,53,54,73,92,63,70,67,48,-1,67,82,51,84,88,28,94,47,47,39,65,76,58,50,81,75,65,80
630,64,66,53,54,73,92,63,70,67,48,-1,67,82,51,84,88,15,94,47,47,38,65,76,58,50,84,75,65,80
631,64,66,53,54,73,92,63,70,67,48,-1,67,82,51,84,88,15,94,47,47,38,65,76,58,50,100,75,65,80
632,64,66,53,54,73,92,63,70,67,48,-1,67,82,51,84,88,15,94,47,47,36,65,76,58,50,100,75,67,80
633,100,66,53,54,73,92,63,70,67,48,-1,67,82,51,84,88,15,94,47,47,35,65,76,59,50,100,75,67,80
634,100,66,53,54,73,92,63,70,67,48,-1,67,82,51,84,88,15,94,47,47,33,64,76,61,50,100,75,67,80
635,100,66,53,54,73,92,63,70,67,48,-1,67,82,51,84,88,15,94,47,47,32,63,76,62,48,100,75,67,80
636,100,66,53,54,73,92,63,70,67,48,-1,67,82,51,84,88,15,94,47,47,32,62,76,63,50,100,75,67,80
637,100,66,59,54,73,92,63,70,67,48,-1,67,82,51,84,88,-1,94,47,47,30,62,76,63,50,100,75,67,80
638,100,66,69,54,73,92,63,70,67,48,-1,67,82,51,84,88,-1,-1,47,47,31,62,76,63,50,100,75,67,80
639,100,66,69,54,73,92,63,70,67,48,-1,67,82,51,84,88,-1,-1,47,47,30,62,76,64,50,100,75,67,80
640,-1,66,74,54,73,92,63,70,67,48,-1,67,82,51,84,88,-1,-1,47,47,30,68,76,64,50,100,75,67,80
641,-1,66,81,54,73,92,63,70,67,48,-1,67,82,51,84,88,-1,-1,47,47,30,76,76,70,50,100,84,67,80
642,-1,66,99,54,73,92,64,70,67,48,-1,67,82,50,84,88,-1,94,43,47,29,77,76,72,50,100,86,67,80
643,-1,66,100,54,73,92,64,70,67,48,-1,64,82,50,84,88,-1,94,72,44,28,78,76,72,51,100,86,67,80
644,-1,78,100,54,73,92,65,70,67,48,-1,67,82,51,84,88,-1,93,79,39,28,81,76,72,49,100,86,67,80
645,-1,82,100,54,73,92,66,70,67,48,-1,67,82,51,84,88,-1,91,82,35,27,85,76,72,48,100,86,67,80
646,-1,83,100,54,73,92,66,70,67,78,-1,67,82,51,84,88,-1,89,82,34,27,86,76,72,48,100,86,67,84
647,-1,83,100,54,73,92,66,73,67,78,-1,67,82,51,84,88,-1,89,85,32,27,87,76,72,48,100,86,67,86
648,64,83,100,54,77,92,67,76,67,78,-1,67,82,51,84,88,-1,94,85,31,26,87,76,72,48,100,86,67,86
649,64,85,100,54,76,92,67,77,67,78,-1,67,82,76,84,88,-1,94,86,31,26,88,77,72,48,100,86,67,87
650,64,85,100,54,76,92,67,77,-1,78,-1,67,88,85,84,88,-1,94,86,31,26,88,77,72,48,100,87,67,87
651,64,85,100,69,76,92,67,76,-1,78,-1,67,88,92,84,88,-1,94,86,31,26,89,77,72,48,100,86,69,87
652,64,85,100,73,76,92,67,76,-1,78,-1,67,88,92,84,88,-1,94,87,30,26,89,77,72,48,100,86,69,88
653,64,85,100,79,76,92,67,76,-1,-1,-1,67,88,92,84,88,-1,94,87,30,26,89,77,72,48,100,86,69,88
654,64,85,100,83,76,92,67,76,-1,-1,-1,67,88,92,84,88,-1,94,87,30,26,89,77,72,48,100,86,69,88
655,-1,85,100,84,76,92,67,76,-1,-1,-1,67,88,92,84,88,-1,94,87,30,26,89,77,72,48,100,86,69,88
656,-1,85,100,84,76,92,67,76,-1,78,-1,85,88,92,84,88,-1,94,87,30,26,89,77,72,48,100,86,69,88
657,-1,85,100,84,76,92,67,74,-1,78,-1,85,88,92,84,88,-1,94,87,30,26,89,77,72,48,100,86,69,89
658,124,85,100,85,76,92,67,73,-1,78,-1,85,88,92,84,88,-1,94,87,30,26,88,77,72,48,100,86,69,89
659,64,85,100,84,76,92,67,73,71,78,-1,85,88,92,84,88,-1,94,87,30,26,87,77,74,48,100,86,69,89
660,64,85,100,85,76,85,67,73,71,78,-1,85,88,92,84,88,-1,94,87,29,26,87,77,74,47,100,86,69,89
661,100,85,100,85,76,86,68,72,71,78,-1,85,88,92,84,88,-1,94,87,28,26,86,77,74,47,100,86,69,89
662,100,85,100,85,76,86,68,74,71,78,-1,85,88,92,84,88,-1,94,87,26,24,85,77,74,47,100,86,68,89
663,100,85,100,85,76,86,68,74,71,78,-1,85,88,92,84,88,-1,94,87,25,22,85,77,74,50,100,86,68,89
664,100,85,100,85,76,86,68,74,71,78,-1,85,88,92,84,88,-1,94,87,25,22,85,77,74,49,100,86,67,89
665,100,85,100,85,76,86,68,74,71,78,-1,85,88,92,81,88,-1,94,87,25,21,85,77,74,50,100,86,67,89
666,100,85,100,85,76,86,68,74,71,78,-1,85,88,92,80,88,-1,94,87,25,20,85,77,74,49,100,86,67,89
667,100,85,100,85,76,86,68,74,71,78,-1,85,88,92,80,88,-1,94,87,25,20,87,77,74,49,100,86,67,89
668,100,85,100,85,76,86,68,74,71,78,-1,85,88,92,80,88,-1,94,87,25,19,87,77,74,49,100,86,67,89
669,100,85,100,85,76,86,68,74,71,78,-1,85,88,92,80,88,-1,94,87,24,19,87,77,74,49,100,86,67,89
670,100,85,100,85,76,86,69,74,71,78,-1,85,88,92,80,88,-1,94,87,24,19,87,77,74,49,100,86,67,89
671,100,85,100,85,76,86,70,74,71,78,-1,85,88,92,80,88,-1,94,87,23,19,87,77,74,49,100,86,67,89
672,100,85,100,85,76,86,70,74,-1,78,-1,85,88,92,80,88,-1,94,87,20,21,87,77,74,49,100,86,67,89
673,100,85,100,85,76,86,70,74,-1,78,-1,85,88,92,80,88,-1,94,87,16,22,87,77,74,49,100,86,66,89
674,100,85,100,85,76,86,70,74,-1,78,-1,85,88,92,80,88,-1,94,87,16,21,87,77,74,49,100,86,66,89
675,4,85,100,85,76,86,71,74,-1,78,-1,85,88,92,80,88,-1,94,87,16,22,87,77,74,49,100,86,66,89
676,100,85,100,86,76,86,71,74,-1,78,-1,85,88,92,80,88,-1,94,87,16,23,87,77,74,49,100,86,66,89
677,100,85,100,86,76,86,71,74,-1,78,-1,85,88,92,80,88,-1,94,87,16,23,87,77,74,49,100,86,66,89
678,100,85,100,86,76,86,70,75,-1,78,-1,85,89,92,80,88,-1,94,87,16,23,91,77,74,49,100,86,66,89
679,100,85,100,86,76,86,70,74,-1,78,-1,85,91,92,80,88,-1,94,87,16,24,91,77,74,49,100,86,66,89
680,100,85,100,86,76,86,70,74,-1,78,-1,85,91,92,80,88,-1,94,87,16,25,91,77,74,49,100,86,66,89
681,100,85,100,86,76,86,70,74,-1,78,-1,85,91,93,80,88,-1,94,87,16,26,91,77,74,49,100,86,66,89
682,100,84,100,86,76,86,70,74,-1,78,-1,85,91,93,80,88,-1,94,87,16,26,91,77,74,50,100,86,67,89
683,100,82,100,86,76,86,70,75,-1,78,-1,-1,91,93,80,88,-1,94,87,16,26,91,77,74,50,100,86,66,89
684,100,82,100,86,76,86,70,75,-1,78,-1,85,91,93,80,88,-1,94,87,16,26,91,77,75,50,100,86,66,89
685,100,82,100,86,76,86,70,75,-1,78,-1,85,91,93,80,88,-1,94,87,16,26,95,77,75,50,100,86,66,89
686,100,82,100,86,76,86,70,75,-1,78,-1,85,91,93,80,88,-1,94,87,16,26,95,77,75,50,100,86,67,89
687,100,82,100,86,76,86,70,75,76,78,-1,85,91,93,80,88,-1,94,87,16,26,95,77,76,50,100,86,67,89
688,100,82,100,89,76,86,70,75,76,78,-1,85,91,93,80,88,-1,-1,-1,14,25,95,77,77,50,100,86,67,89
689,100,82,100,90,76,86,71,75,76,78,-1,85,91,93,80,88,-1,-1,-1,14,25,95,77,77,50,100,86,67,89
690,100,82,100,90,76,86,71,75,76,78,-1,85,91,93,80,88,-1,-1,75,13,25,95,77,79,50,100,86,67,89
691,100,82,100,90,76,86,71,75,76,78,-1,-1,91,93,80,88,-1,-1,75,11,25,95,77,80,50,100,86,66,89
692,100,82,100,90,76,86,71,75,64,76,-1,-1,91,93,80,88,-1,94,75,8,25,95,77,81,50,100,86,66,89
693,100,82,100,90,76,86,70,75,64,76,-1,-1,91,93,80,88,-1,94,75,8,25,95,77,82,50,100,86,66,89
694,100,82,100,90,76,86,71,75,64,76,-1,64,91,93,80,88,-1,94,75,8,25,95,77,82,50,100,86,66,89
695,100,82,100,90,76,86,71,75,64,76,-1,64,91,93,80,88,-1,94,75,8,25,95,77,82,50,100,86,66,89
696,100,82,100,90,76,86,70,75,64,76,-1,64,91,93,80,88,-1,94,75,8,25,95,77,82,51,100,86,66,89
697,100,82,100,90,75,86,70,75,64,69,-1,64,91,93,80,88,-1,94,75,8,25,95,77,82,51,100,86,66,89
698,100,82,100,90,75,86,70,75,76,69,-1,64,91,93,80,88,-1,94,75,8,26,95,77,82,51,100,86,65,89
699,100,82,100,93,75,86,70,75,76,69,-1,64,91,93,80,88,-1,94,75,8,26,95,77,83,51,100,86,65,89
700,100,82,100,98,75,86,72,75,76,69,-1,64,91,93,80,88,-1,94,75,8,30,100,77,95,51,100,86,65,89
701,100,82,100,100,75,86,72,75,76,69,-1,-1,91,93,80,88,-1,-1,75,8,33,100,77,100,51,100,86,65,89
702,100,82,100,100,75,86,72,75,76,69,-1,-1,91,93,80,88,-1,-1,75,8,37,100,77,100,52,100,86,65,89
703,100,82,100,100,75,86,72,75,76,69,-1,-1,91,93,80,88,-1,-1,75,8,43,100,77,100,52,100,86,66,89
704,100,100,100,100,75,86,79,75,76,71,-1,-1,91,93,80,88,-1,-1,75,8,43,100,77,100,52,100,86,70,89
705,100,100,100,100,75,86,78,75,-1,71,-1,-1,91,93,80,88,-1,-1,75,8,47,96,77,100,56,100,95,70,89
706,100,96,100,100,75,86,74,75,-1,78,-1,-1,91,93,80,88,-1,-1,75,11,49,86,77,100,57,100,100,70,89
707,100,91,100,100,75,86,72,75,86,78,-1,-1,91,93,80,88,-1,-1,75,18,46,78,77,100,57,100,100,70,89
708,100,86,100,100,75,86,72,75,86,78,-1,-1,91,93,80,88,-1,-1,64,17,45,74,77,100,57,100,100,70,89
709,100,83,83,100,75,86,70,75,86,78,-1,-1,91,90,80,88,-1,-1,64,31,43,71,77,100,57,100,100,70,89
710,100,82,52,100,75,86,70,74,86,78,-1,-1,91,84,80,88,-1,-1,64,44,41,71,77,85,57,100,100,70,89
711,100,80,52,100,75,86,69,74,86,78,-1,-1,91,84,80,88,-1,-1,64,47,40,66,77,70,57,100,100,70,89
712,100,76,52,77,75,86,69,68,86,78,-1,-1,91,79,80,88,-1,-1,48,47,39,64,77,60,57,100,100,70,89
713,100,75,52,74,75,86,61,68,86,78,-1,-1,91,63,80,88,-1,-1,48,47,39,64,77,56,57,100,100,70,89
714,-1,74,52,71,75,86,61,68,86,78,-1,-1,91,54,98,88,-1,-1,48,47,39,64,69,56,57,100,100,70,89
715,67,73,52,69,75,86,60,69,-1,78,-1,-1,91,51,98,88,-1,-1,48,47,39,64,69,56,57,100,100,70,89
716,67,72,52,68,75,86,60,69,-1,78,-1,-1,91,51,98,88,-1,-1,60,47,39,64,69,56,57,100,100,70,89
717,67,72,52,68,75,86,60,69,-1,78,-1,-1,91,51,98,88,-1,22,60,47,39,64,69,56,57,100,100,70,89
718,67,68,52,68,75,86,60,69,-1,78,-1,-1,91,51,98,88,-1,22,60,47,39,60,69,56,57,100,100,70,89
719,100,67,52,68,75,86,59,69,-1,78,-1,64,91,51,98,88,-1,22,60,47,39,60,69,56,57,100,100,70,89
720,100,67,52,68,75,86,59,69,70,78,-1,64,91,51,98,88,-1,22,60,47,39,60,68,56,57,100,100,70,89
721,100,66,52,68,75,86,59,69,70,78,-1,64,91,51,98,88,-1,22,60,47,39,60,67,56,56,100,100,70,89
722,100,67,52,68,75,86,59,69,70,78,-1,100,91,51,98,88,-1,22,60,47,39,60,67,56,55,100,100,70,89
723,100,67,52,68,75,86,58,69,70,78,-1,100,91,51,98,88,-1,22,60,47,39,60,65,57,55,100,100,70,89
724,100,69,52,68,75,86,58,69,70,56,-1,100,91,51,98,88,-1,-1,64,52,39,60,65,58,55,100,100,70,89
725,100,72,52,68,74,86,58,69,70,55,-1,100,91,51,98,88,-1,-1,64,62,39,60,62,63,55,100,100,70,89
726,100,79,52,68,75,86,58,69,70,55,-1,100,91,51,98,88,-1,-1,64,61,41,60,62,63,55,100,100,70,89
727,100,82,52,61,75,86,58,69,70,55,-1,100,91,51,98,88,-1,97,66,61,41,60,62,65,55,100,92,70,89
728,100,83,52,57,75,86,61,69,-1,55,-1,100,91,51,98,88,-1,97,66,61,42,60,62,66,56,100,92,70,89
729,-1,83,52,57,75,86,62,69,-1,55,-1,-1,91,51,98,88,-1,97,66,61,42,60,61,66,55,100,92,70,89
730,-1,83,52,57,75,86,63,69,70,55,-1,-1,91,51,98,88,-1,97,66,61,43,59,61,66,55,100,92,70,89
731,-1,83,52,56,75,86,63,69,70,63,-1,-1,91,51,95,88,-1,97,66,61,44,64,61,67,59,100,92,70,89
732,-1,83,52,57,75,86,63,69,70,63,-1,100,91,61,84,88,-1,97,66,61,46,65,61,67,63,100,92,70,89
733,-1,83,52,71,75,86,63,69,70,67,-1,100,91,65,86,88,-1,97,66,61,46,65,61,67,63,100,92,70,89
734,-1,83,52,71,75,86,64,69,70,67,-1,100,91,67,86,88,-1,97,66,61,46,67,61,67,65,100,92,70,89
735,-1,83,52,71,75,86,64,69,70,69,-1,100,91,67,86,88,-1,-1,66,61,49,66,61,68,65,100,92,70,89
736,64,83,64,71,75,86,66,69,70,77,-1,100,91,69,86,88,-1,-1,66,61,51,68,61,72,65,100,92,70,89
737,64,83,81,76,75,86,67,69,70,78,-1,100,91,71,86,88,-1,-1,66,61,54,69,61,73,66,100,92,70,89
738,64,83,90,78,75,86,67,69,70,78,-1,100,91,74,86,88,-1,-1,66,62,54,69,60,73,66,100,92,70,89
739,64,83,90,78,75,86,67,69,70,78,-1,100,91,80,86,88,-1,-1,66,62,56,69,56,73,66,100,92,70,89
740,64,83,90,78,75,95,67,69,-1,78,-1,100,91,88,86,88,-1,-1,66,62,58,69,54,73,66,100,92,68,89
741,64,84,90,78,75,97,67,69,84,78,-1,100,91,88,86,88,-1,-1,78,66,61,69,54,73,69,100,92,67,89
742,64,86,90,78,75,97,67,69,84,78,-1,-1,91,93,86,88,-1,-1,81,67,62,69,54,73,69,100,92,67,89
743,-1,86,90,78,75,100,67,69,84,78,-1,-1,91,93,86,88,-1,-1,81,68,62,69,54,73,69,100,92,67,89
744,-1,86,90,78,75,100,67,69,84,78,-1,-1,91,93,86,88,-1,-1,81,68,62,70,54,73,70,100,92,67,89
745,-1,86,90,78,75,100,67,69,84,78,-1,-1,91,93,86,88,-1,-1,81,68,62,70,54,73,72,100,92,67,89
746,100,86,90,78,75,100,67,69,84,78,-1,-1,91,93,86,88,-1,-1,81,68,62,70,54,73,75,100,92,71,89
